,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,intersection_street_1,intersection_street_2,landmark,closed_date,taxi_pick_up_location,due_date,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction
40,57106592,2023-03-22T01:39:11.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,10310.0,111 DUBOIS AVENUE,DUBOIS AVENUE,MARION STREET,FLOYD STREET,ADDRESS,STATEN ISLAND,,In Progress,,2023-03-22T02:46:34.000,01 STATEN ISLAND,5002370008.0,STATEN ISLAND,948509.0,168469.0,ONLINE,Unspecified,STATEN ISLAND,40.62901292098002,-74.1287611448482,"{'latitude': '40.62901292098002', 'longitude': '-74.1287611448482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10697.0,4.0,1.0,13.0,74.0,MARION STREET,FLOYD STREET,DUBOIS AVENUE,,,,,,,
41,57102929,2023-03-22T01:38:57.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11219.0,1568 62 STREET,62 STREET,,,ADDRESS,BROOKLYN,N/A,Open,The graffiti has been reported. The property owner will be notified that the City will remove the graffiti after 35 days unless the property owner requests to keep the graffiti or remove it himself or herself.,2023-03-22T01:38:57.000,11 BROOKLYN,3055300035.0,BROOKLYN,985933.0,166687.0,UNKNOWN,Unspecified,BROOKLYN,40.62419364630994,-73.99393723506114,"{'latitude': '40.62419364630994', 'longitude': '-73.99393723506114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17621.0,1.0,2.0,7.0,37.0,,,,,,,,,,
42,57103409,2023-03-22T01:38:42.000,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,10462.0,MATTHEWS AVENUE,MATTHEWS AVENUE,MATTHEWS AVENUE,VAN NEST AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-03-22T01:52:38.000,11 BRONX,,BRONX,1022657.0,247048.0,ONLINE,Unspecified,BRONX,40.8446812959928,-73.86118568373384,"{'latitude': '40.8446812959928', 'longitude': '-73.86118568373384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11271.0,59.0,5.0,12.0,32.0,MATTHEWS AVENUE,VAN NEST AVENUE,,2023-03-22T01:52:33.000,,,,,,
43,57099444,2023-03-22T01:38:15.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11204.0,1615 62 STREET,62 STREET,,,ADDRESS,BROOKLYN,N/A,Open,The graffiti on this property has been scheduled to be removed by the City.,2023-03-22T01:38:15.000,11 BROOKLYN,3055240081.0,BROOKLYN,986329.0,166380.0,UNKNOWN,Unspecified,BROOKLYN,40.62335091147343,-73.99251079669254,"{'latitude': '40.62335091147343', 'longitude': '-73.99251079669254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,1.0,2.0,18.0,37.0,,,,,,2023-04-21T01:38:15.000,,,,
44,57105630,2023-03-22T01:37:36.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10466.0,4083 EDSON AVENUE,EDSON AVENUE,STRANG AVENUE,EDENWALD AVENUE,ADDRESS,BRONX,,In Progress,,,12 BRONX,2049800053.0,BRONX,1027305.0,264289.0,ONLINE,Unspecified,BRONX,40.8919810707911,-73.84427568576757,"{'latitude': '40.8919810707911', 'longitude': '-73.84427568576757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11275.0,29.0,5.0,2.0,30.0,STRANG AVENUE,EDENWALD AVENUE,EDSON AVENUE,,,,,,,
45,57108007,2023-03-22T01:37:32.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11204.0,1672 62 STREET,62 STREET,,,ADDRESS,BROOKLYN,N/A,Open,The graffiti on this property has been scheduled to be removed by the City.,2023-03-22T01:37:32.000,11 BROOKLYN,3055310036.0,BROOKLYN,986608.0,166152.0,UNKNOWN,Unspecified,BROOKLYN,40.6227250292715,-73.99150583174155,"{'latitude': '40.6227250292715', 'longitude': '-73.99150583174155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,1.0,2.0,7.0,37.0,,,,,,2023-04-21T01:37:32.000,,,,
46,57106328,2023-03-22T01:36:50.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11204.0,6120 20 AVENUE,20 AVENUE,,,ADDRESS,BROOKLYN,N/A,Open,The graffiti on this property has been scheduled to be removed by the City.,2023-03-22T01:36:50.000,11 BROOKLYN,3055270145.0,BROOKLYN,988784.0,164664.0,UNKNOWN,Unspecified,BROOKLYN,40.618639932997084,-73.9836682773243,"{'latitude': '40.618639932997084', 'longitude': '-73.9836682773243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,1.0,2.0,45.0,37.0,,,,,,2023-04-21T01:36:50.000,,,,
47,57100111,2023-03-22T01:36:47.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10462.0,MATTHEWS AVENUE,MATTHEWS AVENUE,MATTHEWS AVENUE,VAN NEST AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-03-22T01:53:27.000,11 BRONX,,BRONX,1022657.0,247048.0,ONLINE,Unspecified,BRONX,40.8446812959928,-73.86118568373384,"{'latitude': '40.8446812959928', 'longitude': '-73.86118568373384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11271.0,59.0,5.0,12.0,32.0,MATTHEWS AVENUE,VAN NEST AVENUE,,2023-03-22T01:53:22.000,,,,,,
48,57101194,2023-03-22T01:35:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462.0,2145 MATTHEWS AVENUE,MATTHEWS AVENUE,LYDIG AVENUE,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-22T01:53:02.000,11 BRONX,2043220057.0,BRONX,1022172.0,250904.0,ONLINE,Unspecified,BRONX,40.85526695836238,-73.86291680510705,"{'latitude': '40.85526695836238', 'longitude': '-73.86291680510705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11271.0,59.0,5.0,12.0,32.0,LYDIG AVENUE,PELHAM PARKWAY SOUTH,MATTHEWS AVENUE,2023-03-22T01:52:57.000,,,,,,
49,57108077,2023-03-22T01:35:21.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237.0,44 WILSON AVENUE,WILSON AVENUE,GEORGE STREET,MELROSE STREET,ADDRESS,BROOKLYN,,In Progress,,,04 BROOKLYN,3031570031.0,BROOKLYN,1003829.0,195325.0,ONLINE,Unspecified,BROOKLYN,40.70277711007218,-73.92938632693719,"{'latitude': '40.70277711007218', 'longitude': '-73.92938632693719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213.0,42.0,2.0,30.0,53.0,GEORGE STREET,MELROSE STREET,WILSON AVENUE,,,,,,,
50,57103437,2023-03-22T01:34:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11209.0,570 72 STREET,72 STREET,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,,In Progress,Your complaint has been received by the Police Department and additional information will be available later.,2023-03-22T02:07:48.000,10 BROOKLYN,3059100035.0,BROOKLYN,978687.0,169133.0,ONLINE,Unspecified,BROOKLYN,40.630905814884656,-74.02004192142608,"{'latitude': '40.630905814884656', 'longitude': '-74.02004192142608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216.0,10.0,2.0,44.0,41.0,5 AVENUE,6 AVENUE,72 STREET,,,,,,,
51,57103920,2023-03-22T01:34:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10463.0,3340 BAILEY AVENUE,BAILEY AVENUE,WEST  233 STREET,BAILEY PLACE,ADDRESS,BRONX,,In Progress,,,08 BRONX,2032610102.0,BRONX,1011663.0,259875.0,MOBILE,Unspecified,BRONX,40.879928490886265,-73.90086876259396,"{'latitude': '40.879928490886265', 'longitude': '-73.90086876259396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11272.0,48.0,5.0,29.0,33.0,WEST  233 STREET,BAILEY PLACE,BAILEY AVENUE,,,,,,,
52,57101254,2023-03-22T01:34:05.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11416.0,81-64 102 AVENUE,102 AVENUE,81 STREET,84 STREET,ADDRESS,OZONE PARK,,Closed,The Police Department issued a summons in response to the complaint.,2023-03-22T01:56:32.000,09 QUEENS,4090820041.0,QUEENS,1023877.0,187167.0,PHONE,Unspecified,QUEENS,40.68031824350222,-73.85712924127509,"{'latitude': '40.68031824350222', 'longitude': '-73.85712924127509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24012.0,46.0,3.0,41.0,60.0,81 STREET,84 STREET,102 AVENUE,2023-03-22T01:56:27.000,,,,,,
53,57104491,2023-03-22T01:33:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208.0,278 ETNA STREET,ETNA STREET,PINE STREET,CRESCENT STREET,ADDRESS,BROOKLYN,,In Progress,,2023-03-22T02:15:51.000,05 BROOKLYN,3041180021.0,BROOKLYN,1019305.0,189534.0,MOBILE,Unspecified,BROOKLYN,40.68683439885448,-73.8736007422852,"{'latitude': '40.68683439885448', 'longitude': '-73.8736007422852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17215.0,45.0,2.0,37.0,47.0,PINE STREET,CRESCENT STREET,ETNA STREET,,,,,,,
54,57106708,2023-03-22T01:33:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225.0,1700 BEDFORD AVENUE,BEDFORD AVENUE,MONTGOMERY STREET,SULLIVAN PLACE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-22T01:50:30.000,09 BROOKLYN,3013020001.0,BROOKLYN,996159.0,181617.0,ONLINE,Unspecified,BROOKLYN,40.66516542913646,-73.9570731909286,"{'latitude': '40.66516542913646', 'longitude': '-73.9570731909286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509.0,17.0,2.0,48.0,44.0,MONTGOMERY STREET,SULLIVAN PLACE,BEDFORD AVENUE,2023-03-22T01:50:25.000,,,,,,
55,57099991,2023-03-22T01:32:24.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11218.0,63 SEELEY STREET,SEELEY STREET,MCDONALD AVENUE,20 STREET,ADDRESS,BROOKLYN,,In Progress,,,07 BROOKLYN,3052600028.0,BROOKLYN,989865.0,177271.0,ONLINE,Unspecified,BROOKLYN,40.65324284433794,-73.97976396420279,"{'latitude': '40.65324284433794', 'longitude': '-73.97976396420279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620.0,9.0,2.0,27.0,45.0,MCDONALD AVENUE,20 STREET,SEELEY STREET,,,,,,,
56,57101644,2023-03-22T01:31:45.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10014.0,98 CHARLTON STREET,CHARLTON STREET,HUDSON STREET,GREENWICH STREET,ADDRESS,NEW YORK,,In Progress,,2023-03-22T02:13:50.000,02 MANHATTAN,1005970052.0,MANHATTAN,982037.0,204281.0,ONLINE,Unspecified,MANHATTAN,40.72738057214483,-74.00798435751068,"{'latitude': '40.72738057214483', 'longitude': '-74.00798435751068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12076.0,57.0,4.0,10.0,1.0,HUDSON STREET,GREENWICH STREET,CHARLTON STREET,,,,,,,
57,57103574,2023-03-22T01:30:52.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11204.0,5601 19 AVENUE,19 AVENUE,55 STREET,58 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-22T01:50:10.000,12 BROOKLYN,3054950001.0,BROOKLYN,989025.0,166211.0,ONLINE,Unspecified,BROOKLYN,40.62288599893457,-73.98279908759596,"{'latitude': '40.62288599893457', 'longitude': '-73.98279908759596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,2.0,2.0,18.0,39.0,55 STREET,58 STREET,19 AVENUE,2023-03-22T01:50:04.000,,,,,,
58,57106702,2023-03-22T01:29:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225.0,1700 BEDFORD AVENUE,BEDFORD AVENUE,MONTGOMERY STREET,SULLIVAN PLACE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-22T01:49:52.000,09 BROOKLYN,3013020001.0,BROOKLYN,996159.0,181617.0,ONLINE,Unspecified,BROOKLYN,40.66516542913646,-73.9570731909286,"{'latitude': '40.66516542913646', 'longitude': '-73.9570731909286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509.0,17.0,2.0,48.0,44.0,MONTGOMERY STREET,SULLIVAN PLACE,BEDFORD AVENUE,2023-03-22T01:49:47.000,,,,,,
59,57105854,2023-03-22T01:28:17.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10453.0,64 EAST  183 STREET,EAST  183 STREET,WALTON AVENUE,MORRIS AVENUE,ADDRESS,BRONX,,In Progress,,,05 BRONX,2031820031.0,BRONX,1011231.0,251984.0,ONLINE,Unspecified,BRONX,40.858271448590614,-73.90246273872681,"{'latitude': '40.858271448590614', 'longitude': '-73.90246273872681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,6.0,5.0,29.0,29.0,WALTON AVENUE,MORRIS AVENUE,EAST  183 STREET,,,,,,,
60,57103363,2023-03-22T01:27:27.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11210.0,3408 GLENWOOD ROAD,GLENWOOD ROAD,EAST   34 STREET,EAST   35 STREET,ADDRESS,BROOKLYN,,In Progress,,2023-03-22T02:04:53.000,17 BROOKLYN,3075620041.0,BROOKLYN,999871.0,170352.0,ONLINE,Unspecified,BROOKLYN,40.63423968450805,-73.94371912387777,"{'latitude': '40.63423968450805', 'longitude': '-73.94371912387777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17217.0,61.0,2.0,26.0,40.0,EAST   34 STREET,EAST   35 STREET,GLENWOOD ROAD,,,,,,,
61,57107923,2023-03-22T01:25:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225.0,1700 BEDFORD AVENUE,BEDFORD AVENUE,MONTGOMERY STREET,SULLIVAN PLACE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-22T01:49:20.000,09 BROOKLYN,3013020001.0,BROOKLYN,996159.0,181617.0,ONLINE,Unspecified,BROOKLYN,40.66516542913646,-73.9570731909286,"{'latitude': '40.66516542913646', 'longitude': '-73.9570731909286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509.0,17.0,2.0,48.0,44.0,MONTGOMERY STREET,SULLIVAN PLACE,BEDFORD AVENUE,2023-03-22T01:49:14.000,,,,,,
62,57106605,2023-03-22T01:25:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355.0,41-42 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,41 ROAD,SANFORD AVENUE,ADDRESS,FLUSHING,,In Progress,,,07 QUEENS,4050637501.0,QUEENS,1030425.0,214497.0,MOBILE,Unspecified,QUEENS,40.755300656041214,-73.83333372825528,"{'latitude': '40.755300656041214', 'longitude': '-73.83333372825528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14190.0,22.0,3.0,3.0,67.0,41 ROAD,SANFORD AVENUE,COLLEGE POINT BOULEVARD,,,,,,,
63,57100978,2023-03-22T01:24:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11249.0,457 KENT AVENUE,KENT AVENUE,SOUTH   10 STREET,SOUTH   11 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-22T01:35:09.000,01 BROOKLYN,3021350001.0,BROOKLYN,993004.0,197315.0,ONLINE,Unspecified,BROOKLYN,40.7082565210137,-73.96842520799876,"{'latitude': '40.7082565210137', 'longitude': '-73.96842520799876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613.0,36.0,2.0,38.0,56.0,SOUTH   10 STREET,SOUTH   11 STREET,KENT AVENUE,2023-03-22T01:35:04.000,,,,,,
64,57105976,2023-03-22T01:24:15.000,DCA,Department of Consumer Affairs,Consumer Complaint,Car Wash,Business,10470.0,4199 WEBSTER AVENUE,WEBSTER AVENUE,EAST GUN HILL ROAD,EAST  233 STREET,ADDRESS,BRONX,,In Progress,,,12 BRONX,2033610001.0,BRONX,1021964.0,265460.0,ONLINE,Unspecified,BRONX,40.89521953409441,-73.86358675644752,"{'latitude': '40.89521953409441', 'longitude': '-73.86358675644752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11608.0,29.0,5.0,40.0,30.0,EAST GUN HILL ROAD,EAST  233 STREET,WEBSTER AVENUE,,,,,,,
65,57101859,2023-03-22T01:23:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11231.0,815 HICKS STREET,HICKS STREET,CENTRE MALL,BUSH STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-03-22T01:51:50.000,06 BROOKLYN,3005380001.0,BROOKLYN,982697.0,185203.0,ONLINE,Unspecified,BROOKLYN,40.67501607061291,-74.00559872184293,"{'latitude': '40.67501607061291', 'longitude': '-74.00559872184293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13514.0,14.0,2.0,7.0,48.0,CENTRE MALL,BUSH STREET,HICKS STREET,2023-03-22T01:51:45.000,,,,,,
66,57102348,2023-03-22T01:23:10.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009.0,47 AVENUE B,AVENUE B,EAST    3 STREET,EAST    4 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-03-22T01:51:00.000,03 MANHATTAN,1003860005.0,MANHATTAN,989046.0,202694.0,ONLINE,Unspecified,MANHATTAN,40.723023619225195,-73.98269748062665,"{'latitude': '40.723023619225195', 'longitude': '-73.98269748062665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729.0,70.0,4.0,50.0,5.0,EAST    3 STREET,EAST    4 STREET,AVENUE B,2023-03-22T01:50:56.000,,,,,,
67,57099283,2023-03-22T01:22:52.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11102.0,24-57 26 STREET,26 STREET,24 AVENUE,HOYT AVENUE NORTH,ADDRESS,ASTORIA,,In Progress,,,01 QUEENS,4008520011.0,QUEENS,1006454.0,221022.0,MOBILE,Unspecified,QUEENS,40.7733027793509,-73.9198341836552,"{'latitude': '40.7733027793509', 'longitude': '-73.9198341836552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16859.0,39.0,3.0,4.0,72.0,24 AVENUE,HOYT AVENUE NORTH,26 STREET,,,,,,,
68,57100464,2023-03-22T01:22:51.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225.0,1700 BEDFORD AVENUE,BEDFORD AVENUE,MONTGOMERY STREET,SULLIVAN PLACE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-22T01:48:45.000,09 BROOKLYN,3013020001.0,BROOKLYN,996159.0,181617.0,ONLINE,Unspecified,BROOKLYN,40.66516542913646,-73.9570731909286,"{'latitude': '40.66516542913646', 'longitude': '-73.9570731909286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509.0,17.0,2.0,48.0,44.0,MONTGOMERY STREET,SULLIVAN PLACE,BEDFORD AVENUE,2023-03-22T01:48:40.000,,,,,,
69,57100064,2023-03-22T01:22:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453.0,62 EAST  182 STREET,EAST  182 STREET,WALTON AVENUE,MORRIS AVENUE,ADDRESS,BRONX,,In Progress,,,05 BRONX,2031810022.0,BRONX,1010992.0,251489.0,ONLINE,Unspecified,BRONX,40.85691354986719,-73.90332870621151,"{'latitude': '40.85691354986719', 'longitude': '-73.90332870621151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931.0,6.0,5.0,29.0,29.0,WALTON AVENUE,MORRIS AVENUE,EAST  182 STREET,,,,,,,
70,57108259,2023-03-22T01:21:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11235.0,649 BANNER AVENUE,BANNER AVENUE,BRIGHTON    7 STREET,BRIGHTON    8 STREET,ADDRESS,BROOKLYN,,In Progress,,,13 BROOKLYN,3072450030.0,BROOKLYN,994824.0,151763.0,ONLINE,Unspecified,BROOKLYN,40.58322415946661,-73.96193205496915,"{'latitude': '40.58322415946661', 'longitude': '-73.96193205496915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13826.0,21.0,2.0,15.0,35.0,BRIGHTON    7 STREET,BRIGHTON    8 STREET,BANNER AVENUE,,,,,,,
71,57102158,2023-03-22T01:20:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11105.0,21-12 21 STREET,21 STREET,21 AVENUE,21 ROAD,ADDRESS,ASTORIA,,In Progress,,,01 QUEENS,4008920041.0,QUEENS,1007802.0,224192.0,MOBILE,Unspecified,QUEENS,40.78200010105555,-73.91495622597697,"{'latitude': '40.78200010105555', 'longitude': '-73.91495622597697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16862.0,39.0,3.0,4.0,72.0,21 AVENUE,21 ROAD,21 STREET,,,,,,,
